cd folder2
cd folder3
cd folder4
cd folder5
cd folder6
cd folder7
cd folder8
cd folder9
cd folder10
cd folder11
cd folder12
ls folder1
ls -l folder1
ls -la folder1
ls -lar folder1
ls -lart folder1
mkdir folder2
touch file1
cp file1 folder2
mv file1 folder2
rm file1
rmdir folder2
cat file1
more file1
ls
ls -a
ls -al
ls -alt
ls -altr
ls -altr | head
ls
ls -l
ls -la
ls -lah
ls -lahS
cd ~
cd -
cd /
cd ..
cd Documents
cd ~/Documents
cd /Documents
cd ./Documents
cd ../Documents
cd -/Documents
cd ~
cd /
cd -
cd Documents
cd ~/Documents
cd /Documents
cd ./Documents
cd ../Documents
cd -/Documents
cd Downloads/Documents
ls
ls -a
ls -al
cd ~
cd ~
cd ~
cd ~
cd ~
cd ~
cd ~
cd ~
cat filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
cat >> filename
cat < filename
cat << filename
cat << filename
cat << filename
cat << filename
cat << filename
cat << filename
cat << filename
cat << filename
cat >> filename
cat > filename
cat > filename
cat > filename
cat > filename
cat > filename
cat > filename
cat > filename
cat > filename
cat > filename
cat >> filename
cat filename
cat filename
cat filename
cat filename
cat filename
cat filename
cat filename
cat filename
cat filename
cat filename
cat filename
cat >> filename
cat filename
more filename
less filename
head filename
tail filename
tail -f filename
tail -n filename
tail -r filename
tail -c filename
tail -q filename
tail -s filename
cat >> filename
tee filename
tee -a filename
cp /dev/stdin filename
cp /dev/stdin filename
cat > filename
cat >> filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
more filename
less filename
pg filename
head filename
tail filename
wc filename
cut filename
paste filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
cat -n filename
cat -v filename
cat -vE filename
cat -vET filename
cat file1
tac file1
tac file1
tac file1
tac file1
tac file1
tac file1
tac file1
tac file1
cat file1
cat file1 file2 file3
cat file1 file2 file3 | more
cat file1 file2 file3 | pg
cat file1 file2 file3 | pg -q
cat file1
cat file1 file2
cat file1 file2 | tac
cat file1 file2 | tac
cat file1 file2 | tac
cat file1 file2 | tac
cat file1 file2 | tac
cat file1 file2 | tac
cat file1 file2 file3
cat file1 file2 file3 | more
cat file1 file2 file3 | less
cat file1 file2 file3 | less
cat file1 file2 file3
cat file1 file2 file3 | more
cat file1 file2 file3 | pg
cat file1 file2 file3 | pg
cat file1 file2 file3 | pg
cat file1 file2 file3
cat file1 file2 | more
cat file1 file2 | pg
cat file1 file2 | pg
cat file1 file2 | pg
cat file1 file2 | pg
cp file "new file path"
rm file
mkdir directory
rmdir directory
cd directory
ls
ls -l
ls -la
ls -l -a
ls -l -a -R
cp file "new file path"
rm file
rmdir directory
mkdir directory
cat file
ls directory
ls -l directory
ls -la directory
ls -laR directory
mkdir "directory name"
rm "file name"
rmdir "directory name"
cp file "new file path"
cp -r directory "new directory path"
cd "directory name"
cat "file name"
ls "directory name"
pwd
less "file name"
ls -l "directory name"
mkdir directory
rmdir directory
rm file
cp file "new file path"
cat file
tac file
tac file
tac file
tac file
tac file
tac file
tac file
mkdir "new directory name"
rm "file name"
rmdir "directory name"
cp "file name" "new file path"
ls
cd "directory name"
cat "file name"
more "file name"
less "file name"
head "file name"
tail "file name"
mkdir "new directory"
rm "file"
rmdir "directory"
cd "directory"
cat "file"
less "file"
more "file"
head "file"
tail "file"
grep "file"
wc "file"
sort "file"
cp filename new_file_name
rm filename
mkdir directory_name
rmdir directory_name
cd directory_name
ls
cat filename
more filename
less filename
head filename
tail filename
grep filename
wc filename
mv filename new_file_name
mv filename new_file_name
mv filename new_file_name
mv filename new_file_name
mv filename new_file_name
mv filename new_file_name
mv filename new_file_name
cp filename new_file_name
rm filename
mkdir directory_name
rmdir directory_name
cd directory_name
cat filename
more filename
less filename
head filename
cat filename
more filename
less filename
head filename
tail filename
grep filename
find filename
locate filename
whereis filename
cat filename
more filename
less filename
head filename
tail filename
grep filename
find filename
locate filename
cat filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
mv
mkdir
chmod
chown
chgrp
rm
cp
mv
mv
mv
mv
cat
more
less
less -p
less -p
less -p
less -p
cat
more
less
head
tail
grep
find
locate
whereis
which
cat
more
less
less -p
less -p
less -p
less -p
cat
more
less
head
tail
grep
find
locate
which
whereis
cat
more
less
pg
head
tail
grep
find
locate
which
rmdir directoryname
cp filename
cp -r directoryname
mv filename
mv directoryname
touch filename
mkdir directoryname
ls directoryname
ls -l directoryname
ls -la directoryname
ls -lh directoryname
rm -f filename
rm -r filename
rm -rf filename
rm -rf filename 2> /dev/null
rm -rf filename 2> /dev/null
rm -rf filename 2> /dev/null
rmdir dirname
rm -r dirname
mkdir dirname
touch filename
cp filename newfilename
cp -r dirname newdirname
mv filename newlocation
mv dirname newlocation
mkdir dirname
cd dirname
cat filename
more filename
less filename
head filename
tail filename
grep filename
wc filename
cat filename
more filename
less filename
head filename
tail filename
grep filename
wc filename
sort filename
rm -f filename
rm -rf filename
rm -rf filename
rm -rf filename
rm -rf filename
rm -rf filename
help
info
whatis
apropos
man -k
man -f
man -w
man -K
man -S
man -a
man -d
man -t
man -H
cat
more
less
pg
nl
nl -p
nl -p
nl -p
man
man
man
man
man
man
man
man
man
man
man
cat
more
less
less -N
less -N
less -N
less -N
cat
tac
tac
tac
tac
tac
tac
tac
tac
tac
tac
tac
cat
more
less
pg
head
tail
wc
grep
sort
uniq
history
history
history
history
history
history
history
history
history
cat
more
less
less -p
less -p
less -p
less -p
pwd
ls
ls -a
ls -la
history
history
history
history
history
history
history
history
history
history
history
ls
ls -a
ls -al
ls -alS
ls -altr
ls -altr
cat
tac
tac
tac
tac
tac
tac
tac
tac
tac
tac
tac
pwd
ls
ls -l
ls -la
ls -lah
ls -lahF
ls -lahF
cat
more
less
head
tail
grep
wc
sort
uniq
cut
paste
tr
sed
awk
pwd
ls
ls -l
ls -la
ls -lah
ls -lahS
pwd
ls
ls -l
ls -la
ls -lah
ls -lahS
cat
tac
tac
tac
tac
tac
tac
tac
tac
tac
tac
tac
cat
more
less
less -p
less -p
less -p
less -p
touch filename
cp source destination
mv source destination
rm filename
rmdir directoryname
cd path
ls
pwd
cat filename
tac filename
touch filename
cat filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
touch filename
cp filename directoryname
mv filename directoryname
rm filename
rmdir directoryname
cd directoryname
cd ..
cd ~
ls
ls -l
touch filename
cat filename
more filename
less filename
pg filename
head filename
tail filename
grep filename
wc filename
touch filename
touch filename.extension
touch directoryname/filename.extension
touch directoryname/subdirectoryname/filename.extension
cp filename directoryname
mv filename directoryname
rm filename
rmdir directoryname
ls directoryname
ls -l directoryname
ls -la directoryname
cd directoryname
cd ..
cd ~
rm filename
cp filename
mv filename
cd directoryname
ls directoryname
mkdir directoryname
cat filename
more filename
less filename
head filename
tail filename
grep filename
wc filename
sort filename
rm filename
mkdir directoryname
touch filename
cat filename
more filename
less filename
head filename
tail filename
grep filename
rm filename
mkdir directoryname
touch filename
cp filename newfilename
cp -r directoryname newdirectoryname
mv filename directoryname
mv directoryname newdirectoryname
mv filename newfilename
mv directoryname newdirectoryname
rm filename
rm -r filename
rm -ri filename
rm -ri filename
rm -ri filename
cat filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
rm -r directoryname
rm filename
rm -r filename
rm -r filename
rm -r filename
rm -r filename
rm -r filename
rm -r filename
rm -r filename
ls
ls -l
ls -la
ls -lat
ls -latr
ls -latr | head -10
cat
more
less
head
tail
grep
find
locate
which
whereis
type
man
info
apropos
cat
more
less
head
tail
grep
find
locate
which
whereis
man
info
apropos
whatis
cat
more
less
head
tail
grep
find
locate
which
whereis
type
man
info
apropos
cat
tac
tac
tac
tac
tac
tac
tac
cat
more
less
head
tail
grep
find
locate
which
whereis
man
info
apropos
whatis
tac
tac
tac
tac
tac
tac
tac
tac
pr -v
pr -vn
pr -vn
pr -vn
pr -vn
pr -vn
pr -vn
pr -vn
pr -vn
pr -x
cat
more
less
head
tail
tac
nl
od
pg
wc
fmt
fold
cut
paste
pr -x
pr -x
pr -x
pr -x
pr -x
pr -x
pr -x
pr -x
pr -x
tac
tac
tac
tac
tac
tac
tac
tac
tac
tac
tac
pr -x
pr -x
pr -x
pr -x
pr -x
pr -x
pr -x
pr -x
pr -x
cat
tac
tac
tac
tac
tac
tac
tac
tac
tac
tac
tac
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h -n
pr -h -n
pr -h -n
pr -h -n
pr -h -n
pr -h -n
pr -h -n
pr -h -n
pr -h -n
pr -h -n
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
pr -h
tac
tac
tac
tac
tac
tac
tac
tac
tac
tac
tac
cat -n
nl
more -p
less -N
cat -b
cat -E
cat -T
cat -s
cat -v
cat -A
cat -n
nl
cat -b
cat -E
cat -T
cat -v
cat -A
cat -s
cat -t
cat -vE
tac
tac
tac
tac
tac
tac
tac
tac
tac
tac
tac
cat -n
nl
cat -b
cat -E
cat -T
cat -v
cat -A
cat -e
cat -t
cat -s
pr -l
pr -l
pr -l
pr -l
pr -l
pr -l
pr -l
pr -l
pr -l
lp -n
lp -c
lp -d
lp -o
lp -s
lp -t
lp -n
lp -n
lp -n
lp -n
cat
tac
tac
tac
tac
tac
tac
tac
tac
tac
tac
cat
more
less
head
tail
tac
nl
od
wc
cut
lp -n
lp -c
lp -d
lp -o
lp -s
lp -t
lp -w
lp -h
lp -i
lp -m
cat
more
less
less
less
less
less
lp c
lp c
lp c
lp c
lp c
lp c
lp c
lp c
lp c
lpr c
lpr c
lpr c
lpr c
lpr c
lpr c
lpr c
lpr c
lpr c
lpr c
lpr c
lpr c
lpr c
lpr c
lpr c
lpr c
lpr c
lpr c
cat c
more c
less c
more -r c
less -r c
less -r c
cat c
more c
less c
head c
tail c
grep c
wc c
sort c
apt-get remove package_name
apt-get update
apt-get upgrade
dpkg -i package_name.deb
dpkg -r package_name.deb
dpkg -l
dpkg -L package_name
apt-cache rdepends package_name
apt-cache depends package_name
apt-get install package_name
apt-get install package_name
apt-get install package_name
apt-get install package_name
apt-get install package_name
apt-get install package_name
apt-get install package_name
apt-get install package_name
apt-get install package_name
apt-get install package_name
apt-get install package_name
apt-get install package_name
pip install package_name
conda install package_name
easy_install package_name
yum install package_name
dnf install package_name
zypper install package_name
pacman -S package_name
apt-get remove package_name
apt-get update package_name
apt-get upgrade package_name
apt-get install package_name
apt-get install package_name
apt-get install package_name
apt-get install package_name
apt-get install package_name
apt-get install package_name
apt-get install package_name
apt-get install package_name
apt-get install package_name
ls -l
ls -l
ls -l
ls -l
ls -l
ls -l
ls -l
ls -l
ls -l
ls -l
ls -l
ls -l
ls -l
ls -l
ls -l
ls -l
ls -l
ls -l
ls -l
ls -l
ls -l
ls -l
ls -la
ls -laS
ls -laSr
ls -laSr | head -10
pwd
cat file.txt
more file.txt
less file.txt
tac file.txt
tail file.txt
head file.txt
ls -l
ls -l
ls -l
ls -l
ls -l
ls -l
ls -l
chmod rw filename
chmod rw filename
chmod rw filename
chmod rw filename
chmod rw filename
chmod rw filename
chmod rw filename
chmod rw filename
chmod rw filename
chmod rw filename
chmod rw filename
chmod rw filename
chmod rw filename
chmod rw filename
chmod rw filename
chmod rw filename
chmod rw filename
chmod rw filename
chmod g+rw filename
chmod u+rw filename
chmod o+rw filename
chmod a+rw filename
chmod 777 filename
chmod 666 filename
chmod 644 filename
cat filename
more filename
less filename
pg filename
head filename
tail filename
grep filename
find filename
locate filename
whereis filename
cat filename
more filename
less filename
pg filename
head filename
tail filename
wc filename
grep filename
sort filename
cat filename
more filename
less filename
head filename
tail filename
grep filename
find filename
chmod rw filename
chmod rwx filename
chmod u+rwx filename
chmod g+rwx filename
chmod o+rwx filename
chmod u=rwx filename
chmod g=rwx filename
chmod rw filename
chmod rw filename
chmod rw filename
chmod rw filename
chmod rw filename
chmod rw filename
chmod rw filename
chmod rw filename
cat filename
more filename
less filename
more -d filename
less -d filename
chmod rw filename
chmod u+rw filename
chmod g+rw filename
chmod a+rw filename
chmod u+rw,a+r filename
chmod u=rw,a=r filename
cat filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
chmod r filename
chmod x filename
chmod wx filename
chmod rx filename
chmod rw filename
chmod rwx filename
chmod u+rwx filename
chmod g+rwx filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
chmod r filename
chmod x filename
chmod wr filename
chmod wx filename
chmod rx filename
chmod wrx filename
chmod -w filename
chmod -r filename
chmod -x filename
chmod uw filename
chmod gw filename
chmod ow filename
chmod r filename
chmod ur filename
chmod gr filename
chmod or filename
chmod x filename
cat filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
cat filename
more filename
less filename
head filename
tail filename
grep filename
find filename
chmod u+rw filename
chmod g+rw filename
chmod o+rw filename
chmod u+rwx filename
chmod g+rwx filename
chmod o+rwx filename
chmod +x filename
chmod a+x filename
chmod u+x filename
chmod g+x filename
chmod o+x filename
chmod ugo+x filename
chmod ug+x filename
chmod ugo+x filename
cat filename
more filename
less filename
head filename
tail filename
grep filename
find filename
locate filename
whereis filename
chmod u-w filename
chmod a-w filename
chmod o-w filename
chmod g-w filename
chmod ugo-w filename
chmod ugo-w filename
chmod ugo-w filename
chmod ugo-w filename
chmod ugo-w filename
cat filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
chown username filename
chgrp groupname filename
chmod mode filename
chmod mode filename
chmod mode filename
chmod mode filename
chmod mode filename
chmod mode filename
chmod mode filename
cat filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
cat filename
more filename
less filename
head filename
tail filename
grep filename
wc filename
sort filename
uniq filename
cut filename
paste filename
Chgrp group
Chmod
Mv
Rename
Cp
Ln
Rm
Rmdir
Mkdir
Cat
More
Chgrp group
Chmod mode
Cat file
tac file
tac file
tac file
tac file
tac file
tac file
tac file
tac file
Chgrp group
Chmod mode file
Chmod mode file
Chmod mode file
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Chgrp group filename
Chown user filename
Chmod permission filename
Chown owner filename
Chgrp group filename
Chown user filename
Chmod permission filename
Chown owner filename
Chgrp group filename
Chown user filename
Chmod permission filename
Cat filename
More filename
Less filename
Head filename
Tail filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
More filename
Less filename
Head filename
Tail filename
Echo filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
More filename
Less filename
Head filename
Tail filename
Grep filename
Find filename
Locate filename
Whereis filename
Which filename
Man filename
Info filename
Apropos filename
Cat filename
More filename
Less filename
Head filename
Tail filename
Grep filename
Find filename
Locate filename
Whereis filename
Which filename
Cat filename
More filename
Less filename
Head filename
Tail filename
Grep filename
Find filename
Locate filename
Whereis filename
Which filename
Man filename
Info filename
Apropos filename
chmod uw filename
chmod gw filename
chmod ow filename
chmod r filename
chmod ur filename
chmod gr filename
chmod or filename
chmod x filename
cat filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
cat filename
more filename
less filename
head filename
tail filename
grep filename
find filename
chmod u+rw filename
chmod g+rw filename
chmod o+rw filename
chmod u+rwx filename
chmod g+rwx filename
chmod o+rwx filename
chmod +x filename
chmod a+x filename
chmod u+x filename
chmod g+x filename
chmod o+x filename
chmod ug+x filename
chmod ugo+x filename
chmod a-x filename
cat filename
more filename
less filename
head filename
tail filename
grep filename
find filename
locate filename
whereis filename
chmod u-w filename
chmod a-w filename
chmod o-w filename
chmod g-w filename
chmod ugo-w filename
chmod ugo-w filename
chmod ugo-w filename
chmod ugo-w filename
chmod ugo-w filename
cat filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
chown username filename
chgrp groupname filename
chmod mode filename
chmod mode filename
chmod mode filename
chmod mode filename
chmod mode filename
chmod mode filename
chmod mode filename
cat filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
tac filename
cat filename
more filename
less filename
head filename
tail filename
cat filename
cat filename
cat filename
cat filename
cat filename
cat filename
cat filename
Chgrp group
Chmod
Mv
Rename
Cp
Ln
Rm
Rmdir
Mkdir
Cat
More
Chgrp group
Chmod mode
Cat file
tac file
tac file
tac file
tac file
tac file
tac file
tac file
tac file
Chgrp group
Chmod mode file
Chmod mode file
Chmod mode file
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Chgrp group filename
Chown user filename
Chmod permission filename
Chown owner filename
Chgrp group filename
Chown user filename
Chmod permission filename
Chown owner filename
Chgrp group filename
Chown user filename
Chmod permission filename
Cat filename
More filename
Less filename
Head filename
Tail filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
More filename
Less filename
Head filename
Tail filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
More filename
Less filename
Head filename
Tail filename
Grep filename
Find filename
Locate filename
Whereis filename
Which filename
Man filename
Info filename
Apropos filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
Cat filename
More filename
Less filename
Head filename
Tail filename
Grep filename
Find filename
Locate filename
Whereis filename
Which filename
Man filename
Info filename
Apropos filename
Cat filename
More filename
Less filename
Head filename
Tail filename
Grep filename
Find filename
Locate filename
Whereis filename
Which filename
echo ${VARIABLE}
echo "$VARIABLE"
echo "${VARIABLE}"
echo '$VARIABLE'
echo '${VARIABLE}'
echo \$VARIABLE
echo \${VARIABLE}
echo "\$VARIABLE"
echo "\${VARIABLE}"
echo '\$VARIABLE'
echo ${VARIABLE}
echo "$VARIABLE"
echo "${VARIABLE}"
echo '$VARIABLE'
echo '${VARIABLE}'
echo \$VARIABLE
echo \${VARIABLE}
echo "\$VARIABLE"
echo "\${VARIABLE}"
echo '\$VARIABLE'
echo $VARIABLE
echo $VARIABLE
echo $VARIABLE
echo $VARIABLE
echo $VARIABLE
echo $VARIABLE
echo $VARIABLE
echo $VARIABLE
echo $VARIABLE
echo $VARIABLE
echo $VARIABLE
echo ${VARIABLE}
echo "$VARIABLE"
echo "${VARIABLE}"
echo '$VARIABLE'
echo '${VARIABLE}'
echo \$VARIABLE
echo \${VARIABLE}
echo "\$VARIABLE"
echo "\${VARIABLE}"
echo '\$VARIABLE'
cat FILE
tac FILE
tac FILE
tac FILE
tac FILE
tac FILE
tac FILE
tac FILE
tac FILE
echo $VARIABLE
cat FILE
echo ${VARIABLE}
echo "$VARIABLE"
echo "${VARIABLE}"
echo '$VARIABLE'
echo '${VARIABLE}'
echo \$VARIABLE
echo \${VARIABLE}
echo \$\{VARIABLE\}
echo \$\{VARIABLE\}
pwd
whoami
date
ls
ls -l
ls -la
ls -lar
ls -lart
ls -larth
set
printenv
export
unset
alias
unalias
source
.
exec
trap
getopts
shift
readonly
declare
typeset
pwd
whoami
date
echo $HOME
echo $LOGNAME
echo $SHELL
echo $TERM
echo $PATH
echo $PWD
echo $PWD
echo $PWD
echo $PWD
pwd
whoami
date
ls
ls -l
ls -la
ls -la --format=long
ls -la --format=long --sort=size
ls -la --format=long --sort=size --reverse
pwd
ls
ls -l
ls -la
ls -lah
ls -lahS
ls -lahSr
pwd
whoami
date
echo $SHELL
bash --version
uname -r
hostname
uptime
w
free -m
df -h
netstat -tulpn
who
echo $VARIABLE_NAME
echo ${VARIABLE_NAME}
echo "$VARIABLE_NAME"
echo "${VARIABLE_NAME}"
echo '$VARIABLE_NAME'
echo '${VARIABLE_NAME}'
echo "${VARIABLE_NAME}_${VARIABLE_NAME}"
echo "${VARIABLE_NAME}_${VARIABLE_NAME}_${VARIABLE_NAME}"
echo $VARIABLE_NAME
echo ${VARIABLE_NAME}
echo "$VARIABLE_NAME"
echo "${VARIABLE_NAME}"
echo '$VARIABLE_NAME'
echo '${VARIABLE_NAME}'
echo "${VARIABLE_NAME}_${VARIABLE_NAME}"
echo '${VARIABLE_NAME}_${VARIABLE_NAME}'
echo $VARIABLE_NAME
echo ${VARIABLE_NAME}
echo "$VARIABLE_NAME"
echo "${VARIABLE_NAME}"
echo '$VARIABLE_NAME'
echo '${VARIABLE_NAME}'
echo "${VARIABLE_NAME}_${VARIABLE_NAME}"
echo '${VARIABLE_NAME}_${VARIABLE_NAME}'
VARIABLE_NAME= variable_value
VARIABLE_NAME= variable_value
VARIABLE_NAME= variable_value
VARIABLE_NAME= variable_value
VARIABLE_NAME= variable_value
VARIABLE_NAME= variable_value
VARIABLE_NAME= variable_value
VARIABLE_NAME= variable_value
echo $VARIABLE_NAME
echo ${VARIABLE_NAME}
echo "$VARIABLE_NAME"
echo "${VARIABLE_NAME}"
echo '$VARIABLE_NAME'
echo '${VARIABLE_NAME}'
echo \$VARIABLE_NAME
echo \${VARIABLE_NAME}
printf "%s
Pwd
Cat
Cat
Cat
Cat
Cat
Cat
Cat
Pwd
Pwd
Pwd
Pwd
Pwd
Pwd
Pwd
Pwd
Date
Pwd
Cat
tac
tac
tac
tac
tac
tac
tac
tac
tac
tac
Pwd
Cat
tac
tac
tac
tac
tac
tac
tac
tac
tac
tac
Pwd
Cat
tac
tac
tac
tac
tac
tac
tac
tac
tac
tac
Pwd
Cat
tac
tac
tac
tac
tac
tac
tac
tac
tac
tac
Cat
More
Less
Head
Tail
Echo
Grep
Sort
Wc
Cut
Paste
Join
Split
Tr
echo $Variable
echo $Variable
echo $Variable
echo $Variable
echo $Variable
echo $Variable
echo $Variable
echo $Variable
echo $Variable
echo $Variable
echo $Variable
echo $Variable
echo $Variable
echo $Variable
echo $Variable
echo $Variable
echo $Variable
echo $Variable
echo $Variable
echo $Variable
export Variable=value
export Variable=value
export Variable=value
export Variable=value
export Variable=value
export Variable=value
export Variable=value
export Variable=value
export Variable=value
export Variable=value
export Variable=value
export Variable=value
export Variable=value
export Variable=value
export Variable=value
export Variable=value
export Variable=value
echo $Variable
echo ${Variable}
echo "$Variable"
echo "${Variable}"
echo '$Variable'
echo '${Variable}'
echo \$Variable
echo \${Variable}
echo '\$Variable'
echo '\${Variable}'
echo "\\$Variable"
echo "\\${Variable}"
Variable=value
set Variable=value
setenv Variable value
setenv Variable=value
env Variable=value
env Variable value
export Variable value
export Variable=value
set Variable value
set Variable=value
setenv Variable value
export Variable=value
export Variable=value
export Variable=value
export Variable=value
export Variable=value
export Variable=value
export Variable=value
export Variable=value
export Variable=value
sudo passwd username
sudo passwd username
sudo passwd username
sudo passwd username
sudo passwd username
sudo passwd username
sudo passwd username
sudo passwd username
sudo adduser username
